country,continent,year,lifeExp,pop,gdpPercap
Malawi,Africa,1952,36.256,2917802.0,369.1650802
Malawi,Africa,1957,37.207,3221238.0,416.36980639999996
Malawi,Africa,1962,38.41,3628608.0,427.90108560000004
Malawi,Africa,1967,39.486999999999995,4147252.0,495.5147806
Malawi,Africa,1972,41.766000000000005,4730997.0,584.6219709
Malawi,Africa,1977,43.766999999999996,5637246.0,663.2236766
Malawi,Africa,1982,45.641999999999996,6502825.0,632.8039209
Malawi,Africa,1987,47.457,7824747.0,635.5173633999999
Malawi,Africa,1992,49.42,10014249.0,563.2000145
Malawi,Africa,1997,47.495,10419991.0,692.2758102999999
Malawi,Africa,2002,45.00899999999999,11824495.0,665.4231186000001
Malawi,Africa,2007,48.303000000000004,13327079.0,759.3499101
Malaysia,Asia,1952,48.463,6748378.0,1831.132894
Malaysia,Asia,1957,52.102,7739235.0,1810.0669920000003
Malaysia,Asia,1962,55.736999999999995,8906385.0,2036.8849440000001
Malaysia,Asia,1967,59.371,10154878.0,2277.742396
Malaysia,Asia,1972,63.01,11441462.0,2849.09478
Malaysia,Asia,1977,65.256,12845381.0,3827.9215710000003
Malaysia,Asia,1982,68.0,14441916.0,4920.355951
Malaysia,Asia,1987,69.5,16331785.0,5249.802653
Malaysia,Asia,1992,70.693,18319502.0,7277.912802
Malaysia,Asia,1997,71.938,20476091.0,10132.90964
Malaysia,Asia,2002,73.044,22662365.0,10206.97794
Malaysia,Asia,2007,74.241,24821286.0,12451.6558
Mali,Africa,1952,33.685,3838168.0,452.3369807
Mali,Africa,1957,35.306999999999995,4241884.0,490.3821867
Mali,Africa,1962,36.936,4690372.0,496.17434280000003
Mali,Africa,1967,38.486999999999995,5212416.0,545.0098873
Mali,Africa,1972,39.977,5828158.0,581.3688761
Mali,Africa,1977,41.714,6491649.0,686.3952693
Mali,Africa,1982,43.916000000000004,6998256.0,618.0140640999999
Mali,Africa,1987,46.364,7634008.0,684.1715576
Mali,Africa,1992,48.388000000000005,8416215.0,739.014375
Mali,Africa,1997,49.903,9384984.0,790.2579846
Mali,Africa,2002,51.818000000000005,10580176.0,951.4097517999999
Mali,Africa,2007,54.467,12031795.0,1042.581557
Mauritania,Africa,1952,40.543,1022556.0,743.1159097
Mauritania,Africa,1957,42.338,1076852.0,846.1202613
Mauritania,Africa,1962,44.248000000000005,1146757.0,1055.8960359999999
Mauritania,Africa,1967,46.288999999999994,1230542.0,1421.145193
Mauritania,Africa,1972,48.437,1332786.0,1586.851781
Mauritania,Africa,1977,50.852,1456688.0,1497.492223
Mauritania,Africa,1982,53.599,1622136.0,1481.150189
Mauritania,Africa,1987,56.145,1841240.0,1421.603576
Mauritania,Africa,1992,58.333,2119465.0,1361.369784
Mauritania,Africa,1997,60.43,2444741.0,1483.1361359999999
Mauritania,Africa,2002,62.247,2828858.0,1579.0195429999999
Mauritania,Africa,2007,64.164,3270065.0,1803.1514960000002
Mauritius,Africa,1952,50.986000000000004,516556.0,1967.955707
Mauritius,Africa,1957,58.089,609816.0,2034.037981
Mauritius,Africa,1962,60.246,701016.0,2529.0674870000003
Mauritius,Africa,1967,61.556999999999995,789309.0,2475.387562
Mauritius,Africa,1972,62.943999999999996,851334.0,2575.4841579999998
Mauritius,Africa,1977,64.93,913025.0,3710.9829630000004
Mauritius,Africa,1982,66.711,992040.0,3688.037739
Mauritius,Africa,1987,68.74,1042663.0,4783.586903
Mauritius,Africa,1992,69.745,1096202.0,6058.2538460000005
Mauritius,Africa,1997,70.736,1149818.0,7425.705295000001
Mauritius,Africa,2002,71.954,1200206.0,9021.815894
Mauritius,Africa,2007,72.801,1250882.0,10956.99112
Mexico,Americas,1952,50.788999999999994,30144317.0,3478.125529
Mexico,Americas,1957,55.19,35015548.0,4131.546641
Mexico,Americas,1962,58.299,41121485.0,4581.609385
Mexico,Americas,1967,60.11,47995559.0,5754.733883
Mexico,Americas,1972,62.361000000000004,55984294.0,6809.406690000001
Mexico,Americas,1977,65.032,63759976.0,7674.929108
Mexico,Americas,1982,67.405,71640904.0,9611.147541
Mexico,Americas,1987,69.498,80122492.0,8688.156003
Mexico,Americas,1992,71.455,88111030.0,9472.384295
Mexico,Americas,1997,73.67,95895146.0,9767.29753
Mexico,Americas,2002,74.902,102479927.0,10742.44053
Mexico,Americas,2007,76.195,108700891.0,11977.57496
Mongolia,Asia,1952,42.244,800663.0,786.5668575
Mongolia,Asia,1957,45.248000000000005,882134.0,912.6626085
Mongolia,Asia,1962,48.251000000000005,1010280.0,1056.353958
Mongolia,Asia,1967,51.253,1149500.0,1226.04113
Mongolia,Asia,1972,53.754,1320500.0,1421.741975
Mongolia,Asia,1977,55.49100000000001,1528000.0,1647.511665
Mongolia,Asia,1982,57.489,1756032.0,2000.603139
Mongolia,Asia,1987,60.222,2015133.0,2338.008304
Mongolia,Asia,1992,61.271,2312802.0,1785.402016
Mongolia,Asia,1997,63.625,2494803.0,1902.2521
Mongolia,Asia,2002,65.033,2674234.0,2140.7393230000002
Mongolia,Asia,2007,66.803,2874127.0,3095.7722710000003
Montenegro,Europe,1952,59.163999999999994,413834.0,2647.585601
Montenegro,Europe,1957,61.448,442829.0,3682.259903
Montenegro,Europe,1962,63.728,474528.0,4649.593785
Montenegro,Europe,1967,67.178,501035.0,5907.850937
Montenegro,Europe,1972,70.63600000000001,527678.0,7778.414017
Montenegro,Europe,1977,73.066,560073.0,9595.929904999999
Montenegro,Europe,1982,74.101,562548.0,11222.58762
Montenegro,Europe,1987,74.865,569473.0,11732.51017
Montenegro,Europe,1992,75.435,621621.0,7003.339037000001
Montenegro,Europe,1997,75.445,692651.0,6465.613349
Montenegro,Europe,2002,73.98100000000001,720230.0,6557.194282
Montenegro,Europe,2007,74.543,684736.0,9253.896111
Morocco,Africa,1952,42.873000000000005,9939217.0,1688.20357
Morocco,Africa,1957,45.423,11406350.0,1642.002314
Morocco,Africa,1962,47.924,13056604.0,1566.353493
Morocco,Africa,1967,50.335,14770296.0,1711.04477
Morocco,Africa,1972,52.861999999999995,16660670.0,1930.194975
Morocco,Africa,1977,55.73,18396941.0,2370.619976
Morocco,Africa,1982,59.65,20198730.0,2702.620356
Morocco,Africa,1987,62.677,22987397.0,2755.046991
Morocco,Africa,1992,65.393,25798239.0,2948.047252
Morocco,Africa,1997,67.66,28529501.0,2982.101858
Morocco,Africa,2002,69.615,31167783.0,3258.495584
Morocco,Africa,2007,71.164,33757175.0,3820.17523
Mozambique,Africa,1952,31.285999999999998,6446316.0,468.5260381
Mozambique,Africa,1957,33.779,7038035.0,495.5868333000001
Mozambique,Africa,1962,36.161,7788944.0,556.6863539
Mozambique,Africa,1967,38.113,8680909.0,566.6691539
Mozambique,Africa,1972,40.328,9809596.0,724.9178037
Mozambique,Africa,1977,42.495,11127868.0,502.31973339999996
Mozambique,Africa,1982,42.795,12587223.0,462.2114149
Mozambique,Africa,1987,42.861000000000004,12891952.0,389.87618460000004
Mozambique,Africa,1992,44.284,13160731.0,410.89682389999996
Mozambique,Africa,1997,46.343999999999994,16603334.0,472.34607710000006
Mozambique,Africa,2002,44.026,18473780.0,633.6179466
Mozambique,Africa,2007,42.082,19951656.0,823.6856205
Myanmar,Asia,1952,36.319,20092996.0,331.0
Myanmar,Asia,1957,41.905,21731844.0,350.0
Myanmar,Asia,1962,45.108000000000004,23634436.0,388.0
Myanmar,Asia,1967,49.379,25870271.0,349.0
Myanmar,Asia,1972,53.07,28466390.0,357.0
Myanmar,Asia,1977,56.059,31528087.0,371.0
Myanmar,Asia,1982,58.056000000000004,34680442.0,424.0
Myanmar,Asia,1987,58.339,38028578.0,385.0
Myanmar,Asia,1992,59.32,40546538.0,347.0
Myanmar,Asia,1997,60.328,43247867.0,415.0
Myanmar,Asia,2002,59.908,45598081.0,611.0
Myanmar,Asia,2007,62.068999999999996,47761980.0,944.0
Namibia,Africa,1952,41.725,485831.0,2423.780443
Namibia,Africa,1957,45.226000000000006,548080.0,2621.448058
Namibia,Africa,1962,48.386,621392.0,3173.215595
Namibia,Africa,1967,51.159,706640.0,3793.694753
Namibia,Africa,1972,53.867,821782.0,3746.080948
Namibia,Africa,1977,56.437,977026.0,3876.4859579999998
Namibia,Africa,1982,58.968,1099010.0,4191.100511
Namibia,Africa,1987,60.835,1278184.0,3693.7313369999997
Namibia,Africa,1992,61.998999999999995,1554253.0,3804.537999
Namibia,Africa,1997,58.909,1774766.0,3899.52426
Namibia,Africa,2002,51.479,1972153.0,4072.3247509999997
Namibia,Africa,2007,52.906000000000006,2055080.0,4811.060429
Nepal,Asia,1952,36.157,9182536.0,545.8657228999999
Nepal,Asia,1957,37.686,9682338.0,597.9363557999999
Nepal,Asia,1962,39.393,10332057.0,652.3968593
Nepal,Asia,1967,41.472,11261690.0,676.4422254
Nepal,Asia,1972,43.971000000000004,12412593.0,674.7881296
Nepal,Asia,1977,46.748000000000005,13933198.0,694.1124398
Nepal,Asia,1982,49.593999999999994,15796314.0,718.3730947
Nepal,Asia,1987,52.537,17917180.0,775.6324501
Nepal,Asia,1992,55.727,20326209.0,897.7403604
Nepal,Asia,1997,59.426,23001113.0,1010.892138
Nepal,Asia,2002,61.34,25873917.0,1057.206311
Nepal,Asia,2007,63.785,28901790.0,1091.359778
Netherlands,Europe,1952,72.13,10381988.0,8941.571858
Netherlands,Europe,1957,72.99,11026383.0,11276.193440000001
Netherlands,Europe,1962,73.23,11805689.0,12790.849559999999
Netherlands,Europe,1967,73.82,12596822.0,15363.25136
Netherlands,Europe,1972,73.75,13329874.0,18794.74567
Netherlands,Europe,1977,75.24,13852989.0,21209.0592
Netherlands,Europe,1982,76.05,14310401.0,21399.46046
Netherlands,Europe,1987,76.83,14665278.0,23651.32361
Netherlands,Europe,1992,77.42,15174244.0,26790.94961
Netherlands,Europe,1997,78.03,15604464.0,30246.13063
Netherlands,Europe,2002,78.53,16122830.0,33724.75778
Netherlands,Europe,2007,79.762,16570613.0,36797.93332
New Zealand,Oceania,1952,69.39,1994794.0,10556.575659999999
New Zealand,Oceania,1957,70.26,2229407.0,12247.39532
New Zealand,Oceania,1962,71.24,2488550.0,13175.678
New Zealand,Oceania,1967,71.52,2728150.0,14463.918930000002
New Zealand,Oceania,1972,71.89,2929100.0,16046.03728
New Zealand,Oceania,1977,72.22,3164900.0,16233.7177
New Zealand,Oceania,1982,73.84,3210650.0,17632.4104
New Zealand,Oceania,1987,74.32,3317166.0,19007.19129
New Zealand,Oceania,1992,76.33,3437674.0,18363.324940000002
New Zealand,Oceania,1997,77.55,3676187.0,21050.41377
New Zealand,Oceania,2002,79.11,3908037.0,23189.80135
New Zealand,Oceania,2007,80.204,4115771.0,25185.00911
Nicaragua,Americas,1952,42.31399999999999,1165790.0,3112.363948
Nicaragua,Americas,1957,45.431999999999995,1358828.0,3457.415947
Nicaragua,Americas,1962,48.632,1590597.0,3634.364406
Nicaragua,Americas,1967,51.88399999999999,1865490.0,4643.393534000001
Nicaragua,Americas,1972,55.151,2182908.0,4688.593267
Nicaragua,Americas,1977,57.47,2554598.0,5486.371089
Nicaragua,Americas,1982,59.298,2979423.0,3470.3381560000003
Nicaragua,Americas,1987,62.008,3344353.0,2955.984375
Nicaragua,Americas,1992,65.843,4017939.0,2170.151724
Nicaragua,Americas,1997,68.426,4609572.0,2253.023004
Nicaragua,Americas,2002,70.836,5146848.0,2474.548819
Nicaragua,Americas,2007,72.899,5675356.0,2749.320965
Niger,Africa,1952,37.444,3379468.0,761.879376
Niger,Africa,1957,38.598,3692184.0,835.5234025000001
Niger,Africa,1962,39.486999999999995,4076008.0,997.7661127
Niger,Africa,1967,40.118,4534062.0,1054.384891
Niger,Africa,1972,40.546,5060262.0,954.2092363
Niger,Africa,1977,41.291000000000004,5682086.0,808.8970727999999
Niger,Africa,1982,42.598,6437188.0,909.7221354000001
Niger,Africa,1987,44.555,7332638.0,668.3000228
Niger,Africa,1992,47.391000000000005,8392818.0,581.182725
Niger,Africa,1997,51.313,9666252.0,580.3052092
Niger,Africa,2002,54.496,11140655.0,601.0745012
Niger,Africa,2007,56.867,12894865.0,619.6768923999999
Nigeria,Africa,1952,36.324,33119096.0,1077.281856
Nigeria,Africa,1957,37.802,37173340.0,1100.5925630000002
Nigeria,Africa,1962,39.36,41871351.0,1150.9274779999998
Nigeria,Africa,1967,41.04,47287752.0,1014.5141039999999
Nigeria,Africa,1972,42.821000000000005,53740085.0,1698.3888379999999
Nigeria,Africa,1977,44.513999999999996,62209173.0,1981.9518059999998
Nigeria,Africa,1982,45.826,73039376.0,1576.97375
Nigeria,Africa,1987,46.886,81551520.0,1385.029563
Nigeria,Africa,1992,47.472,93364244.0,1619.848217
Nigeria,Africa,1997,47.464,106207839.0,1624.941275
Nigeria,Africa,2002,46.608000000000004,119901274.0,1615.2863949999999
Nigeria,Africa,2007,46.858999999999995,135031164.0,2013.9773050000001
Norway,Europe,1952,72.67,3327728.0,10095.42172
Norway,Europe,1957,73.44,3491938.0,11653.97304
Norway,Europe,1962,73.47,3638919.0,13450.40151
Norway,Europe,1967,74.08,3786019.0,16361.87647
Norway,Europe,1972,74.34,3933004.0,18965.05551
Norway,Europe,1977,75.37,4043205.0,23311.34939
Norway,Europe,1982,75.97,4114787.0,26298.635309999998
Norway,Europe,1987,75.89,4186147.0,31540.9748
Norway,Europe,1992,77.32,4286357.0,33965.66115
Norway,Europe,1997,78.32,4405672.0,41283.16433
Norway,Europe,2002,79.05,4535591.0,44683.97525
Norway,Europe,2007,80.196,4627926.0,49357.19017
Oman,Asia,1952,37.578,507833.0,1828.230307
Oman,Asia,1957,40.08,561977.0,2242.746551
Oman,Asia,1962,43.165,628164.0,2924.638113
Oman,Asia,1967,46.988,714775.0,4720.942687
Oman,Asia,1972,52.143,829050.0,10618.03855
Oman,Asia,1977,57.367,1004533.0,11848.343920000001
Oman,Asia,1982,62.728,1301048.0,12954.791009999999
Oman,Asia,1987,67.734,1593882.0,18115.223130000002
Oman,Asia,1992,71.197,1915208.0,18616.70691
Oman,Asia,1997,72.499,2283635.0,19702.055809999998
Oman,Asia,2002,74.193,2713462.0,19774.83687
Oman,Asia,2007,75.64,3204897.0,22316.19287
Pakistan,Asia,1952,43.43600000000001,41346560.0,684.5971437999999
Pakistan,Asia,1957,45.556999999999995,46679944.0,747.0835292
Pakistan,Asia,1962,47.67,53100671.0,803.3427418
Pakistan,Asia,1967,49.8,60641899.0,942.4082588
Pakistan,Asia,1972,51.928999999999995,69325921.0,1049.938981
Pakistan,Asia,1977,54.043,78152686.0,1175.921193
Pakistan,Asia,1982,56.158,91462088.0,1443.429832
Pakistan,Asia,1987,58.245,105186881.0,1704.686583
Pakistan,Asia,1992,60.838,120065004.0,1971.8294640000001
Pakistan,Asia,1997,61.818000000000005,135564834.0,2049.3505210000003
Pakistan,Asia,2002,63.61,153403524.0,2092.712441
Pakistan,Asia,2007,65.483,169270617.0,2605.94758
Panama,Americas,1952,55.191,940080.0,2480.380334
Panama,Americas,1957,59.201,1063506.0,2961.800905
Panama,Americas,1962,61.817,1215725.0,3536.540301
Panama,Americas,1967,64.071,1405486.0,4421.009084
Panama,Americas,1972,66.21600000000001,1616384.0,5364.2496630000005
Panama,Americas,1977,68.681,1839782.0,5351.912144
Panama,Americas,1982,70.472,2036305.0,7009.601598
Panama,Americas,1987,71.523,2253639.0,7034.779161
Panama,Americas,1992,72.462,2484997.0,6618.74305
Panama,Americas,1997,73.738,2734531.0,7113.692252
Panama,Americas,2002,74.712,2990875.0,7356.031934000001
Panama,Americas,2007,75.53699999999999,3242173.0,9809.185636
Paraguay,Americas,1952,62.648999999999994,1555876.0,1952.3087010000002
Paraguay,Americas,1957,63.196000000000005,1770902.0,2046.1547059999998
Paraguay,Americas,1962,64.361,2009813.0,2148.027146
Paraguay,Americas,1967,64.95100000000001,2287985.0,2299.376311
Paraguay,Americas,1972,65.815,2614104.0,2523.337977
Paraguay,Americas,1977,66.35300000000001,2984494.0,3248.373311
Paraguay,Americas,1982,66.874,3366439.0,4258.5036039999995
Paraguay,Americas,1987,67.378,3886512.0,3998.875695
Paraguay,Americas,1992,68.225,4483945.0,4196.411078
Paraguay,Americas,1997,69.4,5154123.0,4247.400261
Paraguay,Americas,2002,70.755,5884491.0,3783.674243
Paraguay,Americas,2007,71.752,6667147.0,4172.838464
Peru,Americas,1952,43.902,8025700.0,3758.523437
Peru,Americas,1957,46.263000000000005,9146100.0,4245.256697999999
Peru,Americas,1962,49.096000000000004,10516500.0,4957.037982
Peru,Americas,1967,51.445,12132200.0,5788.09333
Peru,Americas,1972,55.448,13954700.0,5937.827283
Peru,Americas,1977,58.446999999999996,15990099.0,6281.290854999999
Peru,Americas,1982,61.406000000000006,18125129.0,6434.501797
Peru,Americas,1987,64.134,20195924.0,6360.9434439999995
Peru,Americas,1992,66.458,22430449.0,4446.380924
Peru,Americas,1997,68.38600000000001,24748122.0,5838.347657
Peru,Americas,2002,69.906,26769436.0,5909.020073
Peru,Americas,2007,71.421,28674757.0,7408.905561
Philippines,Asia,1952,47.751999999999995,22438691.0,1272.880995
Philippines,Asia,1957,51.333999999999996,26072194.0,1547.9448439999999
Philippines,Asia,1962,54.757,30325264.0,1649.5521529999999
Philippines,Asia,1967,56.393,35356600.0,1814.12743
Philippines,Asia,1972,58.065,40850141.0,1989.3740699999998
Philippines,Asia,1977,60.06,46850962.0,2373.204287
Philippines,Asia,1982,62.082,53456774.0,2603.273765
Philippines,Asia,1987,64.15100000000001,60017788.0,2189.634995
Philippines,Asia,1992,66.458,67185766.0,2279.3240170000004
Philippines,Asia,1997,68.564,75012988.0,2536.534925
Philippines,Asia,2002,70.303,82995088.0,2650.921068
Philippines,Asia,2007,71.688,91077287.0,3190.481016
Poland,Europe,1952,61.31,25730551.0,4029.3296990000003
Poland,Europe,1957,65.77,28235346.0,4734.253019
Poland,Europe,1962,67.64,30329617.0,5338.752143
Poland,Europe,1967,69.61,31785378.0,6557.152776
Poland,Europe,1972,70.85,33039545.0,8006.506993000001
Poland,Europe,1977,70.67,34621254.0,9508.141454
Poland,Europe,1982,71.32,36227381.0,8451.531004
Poland,Europe,1987,70.98,37740710.0,9082.351172
Poland,Europe,1992,70.99,38370697.0,7738.881247
Poland,Europe,1997,72.75,38654957.0,10159.58368
Poland,Europe,2002,74.67,38625976.0,12002.23908
Poland,Europe,2007,75.563,38518241.0,15389.924680000002
Portugal,Europe,1952,59.82,8526050.0,3068.319867
Portugal,Europe,1957,61.51,8817650.0,3774.571743
Portugal,Europe,1962,64.39,9019800.0,4727.954889
Portugal,Europe,1967,66.6,9103000.0,6361.517993
Portugal,Europe,1972,69.26,8970450.0,9022.247417
Portugal,Europe,1977,70.41,9662600.0,10172.48572
Portugal,Europe,1982,72.77,9859650.0,11753.84291
Portugal,Europe,1987,74.06,9915289.0,13039.30876
Portugal,Europe,1992,74.86,9927680.0,16207.266630000002
Portugal,Europe,1997,75.97,10156415.0,17641.03156
Portugal,Europe,2002,77.29,10433867.0,19970.90787
Portugal,Europe,2007,78.098,10642836.0,20509.64777
Puerto Rico,Americas,1952,64.28,2227000.0,3081.959785
Puerto Rico,Americas,1957,68.54,2260000.0,3907.1561890000003
Puerto Rico,Americas,1962,69.62,2448046.0,5108.34463
Puerto Rico,Americas,1967,71.1,2648961.0,6929.277714
Puerto Rico,Americas,1972,72.16,2847132.0,9123.041742
Puerto Rico,Americas,1977,73.44,3080828.0,9770.524921
Puerto Rico,Americas,1982,73.75,3279001.0,10330.98915
Puerto Rico,Americas,1987,74.63,3444468.0,12281.34191
Puerto Rico,Americas,1992,73.911,3585176.0,14641.587109999999
Puerto Rico,Americas,1997,74.917,3759430.0,16999.4333
Puerto Rico,Americas,2002,77.778,3859606.0,18855.606180000002
Puerto Rico,Americas,2007,78.74600000000001,3942491.0,19328.70901
Reunion,Africa,1952,52.724,257700.0,2718.885295
Reunion,Africa,1957,55.09,308700.0,2769.451844
Reunion,Africa,1962,57.666000000000004,358900.0,3173.72334
Reunion,Africa,1967,60.542,414024.0,4021.1757390000002
Reunion,Africa,1972,64.274,461633.0,5047.658563
Reunion,Africa,1977,67.064,492095.0,4319.804067
Reunion,Africa,1982,69.885,517810.0,5267.219353
Reunion,Africa,1987,71.913,562035.0,5303.377488
Reunion,Africa,1992,73.615,622191.0,6101.2558229999995
Reunion,Africa,1997,74.77199999999999,684810.0,6071.941411
Reunion,Africa,2002,75.744,743981.0,6316.1652
Reunion,Africa,2007,76.442,798094.0,7670.122558
Romania,Europe,1952,61.05,16630000.0,3144.613186
Romania,Europe,1957,64.1,17829327.0,3943.370225
Romania,Europe,1962,66.8,18680721.0,4734.9975859999995
Romania,Europe,1967,66.8,19284814.0,6470.866545
Romania,Europe,1972,69.21,20662648.0,8011.414401999999
Romania,Europe,1977,69.46,21658597.0,9356.39724
Romania,Europe,1982,69.66,22356726.0,9605.314053
Romania,Europe,1987,69.53,22686371.0,9696.273295
Romania,Europe,1992,69.36,22797027.0,6598.409903
Romania,Europe,1997,69.72,22562458.0,7346.547556999999
Romania,Europe,2002,71.322,22404337.0,7885.360081
Romania,Europe,2007,72.476,22276056.0,10808.47561
Rwanda,Africa,1952,40.0,2534927.0,493.32387520000003
Rwanda,Africa,1957,41.5,2822082.0,540.2893982999999
Rwanda,Africa,1962,43.0,3051242.0,597.4730727000001
Rwanda,Africa,1967,44.1,3451079.0,510.9637142
Rwanda,Africa,1972,44.6,3992121.0,590.5806637999999
Rwanda,Africa,1977,45.0,4657072.0,670.0806011
Rwanda,Africa,1982,46.218,5507565.0,881.5706467
Rwanda,Africa,1987,44.02,6349365.0,847.991217
Rwanda,Africa,1992,23.599,7290203.0,737.0685949
Rwanda,Africa,1997,36.086999999999996,7212583.0,589.9445051
Rwanda,Africa,2002,43.413000000000004,7852401.0,785.6537647999999
Rwanda,Africa,2007,46.242,8860588.0,863.0884639000001
Sao Tome and Principe,Africa,1952,46.471000000000004,60011.0,879.5835855
Sao Tome and Principe,Africa,1957,48.945,61325.0,860.7369026
Sao Tome and Principe,Africa,1962,51.893,65345.0,1071.551119
Sao Tome and Principe,Africa,1967,54.425,70787.0,1384.840593
Sao Tome and Principe,Africa,1972,56.48,76595.0,1532.985254
Sao Tome and Principe,Africa,1977,58.55,86796.0,1737.561657
Sao Tome and Principe,Africa,1982,60.351000000000006,98593.0,1890.2181170000001
Sao Tome and Principe,Africa,1987,61.728,110812.0,1516.525457
Sao Tome and Principe,Africa,1992,62.742,125911.0,1428.777814
Sao Tome and Principe,Africa,1997,63.306000000000004,145608.0,1339.076036
Sao Tome and Principe,Africa,2002,64.337,170372.0,1353.09239
Sao Tome and Principe,Africa,2007,65.528,199579.0,1598.435089
Saudi Arabia,Asia,1952,39.875,4005677.0,6459.5548229999995
Saudi Arabia,Asia,1957,42.868,4419650.0,8157.591248000001
Saudi Arabia,Asia,1962,45.913999999999994,4943029.0,11626.41975
Saudi Arabia,Asia,1967,49.901,5618198.0,16903.04886
Saudi Arabia,Asia,1972,53.886,6472756.0,24837.42865
Saudi Arabia,Asia,1977,58.69,8128505.0,34167.7626
Saudi Arabia,Asia,1982,63.012,11254672.0,33693.17525
Saudi Arabia,Asia,1987,66.295,14619745.0,21198.26136
Saudi Arabia,Asia,1992,68.768,16945857.0,24841.617769999997
Saudi Arabia,Asia,1997,70.533,21229759.0,20586.69019
Saudi Arabia,Asia,2002,71.626,24501530.0,19014.54118
Saudi Arabia,Asia,2007,72.777,27601038.0,21654.83194
Senegal,Africa,1952,37.278,2755589.0,1450.356983
Senegal,Africa,1957,39.329,3054547.0,1567.653006
Senegal,Africa,1962,41.45399999999999,3430243.0,1654.988723
Senegal,Africa,1967,43.563,3965841.0,1612.404632
Senegal,Africa,1972,45.815,4588696.0,1597.712056
Senegal,Africa,1977,48.879,5260855.0,1561.769116
Senegal,Africa,1982,52.379,6147783.0,1518.479984
Senegal,Africa,1987,55.769,7171347.0,1441.72072
Senegal,Africa,1992,58.196000000000005,8307920.0,1367.899369
Senegal,Africa,1997,60.187,9535314.0,1392.368347
Senegal,Africa,2002,61.6,10870037.0,1519.635262
Senegal,Africa,2007,63.062,12267493.0,1712.4721359999999
Serbia,Europe,1952,57.996,6860147.0,3581.4594479999996
Serbia,Europe,1957,61.685,7271135.0,4981.090891
Serbia,Europe,1962,64.531,7616060.0,6289.629157
Serbia,Europe,1967,66.914,7971222.0,7991.707066
Serbia,Europe,1972,68.7,8313288.0,10522.067490000001
Serbia,Europe,1977,70.3,8686367.0,12980.66956
Serbia,Europe,1982,70.16199999999999,9032824.0,15181.0927
Serbia,Europe,1987,71.218,9230783.0,15870.878509999999
Serbia,Europe,1992,71.65899999999999,9826397.0,9325.068238
Serbia,Europe,1997,72.232,10336594.0,7914.320304000001
Serbia,Europe,2002,73.21300000000001,10111559.0,7236.075251
Serbia,Europe,2007,74.002,10150265.0,9786.534714
Sierra Leone,Africa,1952,30.331,2143249.0,879.7877358
Sierra Leone,Africa,1957,31.57,2295678.0,1004.484437
Sierra Leone,Africa,1962,32.766999999999996,2467895.0,1116.6398769999998
Sierra Leone,Africa,1967,34.113,2662190.0,1206.043465
Sierra Leone,Africa,1972,35.4,2879013.0,1353.759762
Sierra Leone,Africa,1977,36.788000000000004,3140897.0,1348.285159
Sierra Leone,Africa,1982,38.445,3464522.0,1465.010784
Sierra Leone,Africa,1987,40.006,3868905.0,1294.4477880000002
Sierra Leone,Africa,1992,38.333,4260884.0,1068.696278
Sierra Leone,Africa,1997,39.897,4578212.0,574.6481576
Sierra Leone,Africa,2002,41.012,5359092.0,699.4897129999999
Sierra Leone,Africa,2007,42.568000000000005,6144562.0,862.5407561000001
Singapore,Asia,1952,60.396,1127000.0,2315.138227
Singapore,Asia,1957,63.178999999999995,1445929.0,2843.104409
Singapore,Asia,1962,65.798,1750200.0,3674.735572
Singapore,Asia,1967,67.946,1977600.0,4977.41854
Singapore,Asia,1972,69.521,2152400.0,8597.756202
Singapore,Asia,1977,70.795,2325300.0,11210.08948
Singapore,Asia,1982,71.76,2651869.0,15169.161119999999
Singapore,Asia,1987,73.56,2794552.0,18861.53081
Singapore,Asia,1992,75.788,3235865.0,24769.8912
Singapore,Asia,1997,77.158,3802309.0,33519.4766
Singapore,Asia,2002,78.77,4197776.0,36023.1054
Singapore,Asia,2007,79.972,4553009.0,47143.179639999995
Slovak Republic,Europe,1952,64.36,3558137.0,5074.659104
Slovak Republic,Europe,1957,67.45,3844277.0,6093.2629799999995
Slovak Republic,Europe,1962,70.33,4237384.0,7481.1075980000005
Slovak Republic,Europe,1967,70.98,4442238.0,8412.902397
Slovak Republic,Europe,1972,70.35,4593433.0,9674.167626
Slovak Republic,Europe,1977,70.45,4827803.0,10922.664040000001
Slovak Republic,Europe,1982,70.8,5048043.0,11348.54585
Slovak Republic,Europe,1987,71.08,5199318.0,12037.26758
Slovak Republic,Europe,1992,71.38,5302888.0,9498.467723
Slovak Republic,Europe,1997,72.71,5383010.0,12126.23065
Slovak Republic,Europe,2002,73.8,5410052.0,13638.778369999998
Slovak Republic,Europe,2007,74.663,5447502.0,18678.31435
Slovenia,Europe,1952,65.57,1489518.0,4215.041741
Slovenia,Europe,1957,67.85,1533070.0,5862.276629
Slovenia,Europe,1962,69.15,1582962.0,7402.303395
Slovenia,Europe,1967,69.18,1646912.0,9405.489397
Slovenia,Europe,1972,69.82,1694510.0,12383.4862
Slovenia,Europe,1977,70.97,1746919.0,15277.030169999998
Slovenia,Europe,1982,71.063,1861252.0,17866.72175
Slovenia,Europe,1987,72.25,1945870.0,18678.53492
Slovenia,Europe,1992,73.64,1999210.0,14214.71681
Slovenia,Europe,1997,75.13,2011612.0,17161.10735
Slovenia,Europe,2002,76.66,2011497.0,20660.01936
Slovenia,Europe,2007,77.926,2009245.0,25768.25759
